FILE_INFO
ListSeparator=,
DecimalSeparator=.

SESSION_INFO
TimeZone,UTC
TimeZoneOffset,0
DateTimeFormat,MM/DD/YY h:mm:ss.nnnnnnnnn
StartTime,05/20/20 07:42:35.002441406
TimeFormat,Standard

DEVICE_INFO
Address,*

CHANNEL_INFO
Channel,Type,SampleRate,Equation,Coefficients,Unit,UnitSymbol,WhereApplied,WhenApplied
4191:ch1,Timeseries,2048Hz,,,,,,
4191:ch2,Timeseries,2048Hz,,,,,,
4191:ch3,Timeseries,2048Hz,,,,,,

DATA_START
Time,4191:ch1,4191:ch2,4191:ch3
05/20/20 07:42:35.044921874,-0.001026812190502824,-0.00460683642040749,-0.9913688884080329
05/20/20 07:42:35.045410156,-0.01642578839073394,-0.004684818924488354,-0.9958387557562673
05/20/20 07:42:35.045898437,-0.01391915991189308,-0.006525206020796759,-1.004265240902896
05/20/20 07:42:35.046386718,-0.005024923658311309,-0.002926313457464857,-0.9981177369663783
05/20/20 07:42:35.046874999,0.002717512904837349,0.0007310659839276923,-1.001465349701903
05/20/20 07:42:35.047363281,-0.01739408101184381,-0.0078548077153755,-1.002036052559561
05/20/20 07:42:35.047851562,-0.01088543665946418,-0.002860028328996123,-1.015430333722179
05/20/20 07:42:35.048339843,-0.00498197519527821,-0.002357041177674546,-0.9942721955630986
05/20/20 07:42:35.048828124,-0.007988367607595137,-0.003850406130823103,-1.001783258005162
05/20/20 07:42:35.049316406,-0.01165070018259939,-0.002041212036147044,-0.9942836862246622
05/20/20 07:42:35.049804687,-0.01582060550254027,-0.005152713948973542,-0.9975163923445507
05/20/20 07:42:35.050292968,-0.01266975007820292,-0.007121772177015373,-0.9939198152751487
05/20/20 07:42:35.050781249,-0.004095675094504259,-0.004014169389392919,-1.001262348014279
05/20/20 07:42:35.051269531,-0.004474402450341586,-0.004532753041530668,-1.006188011604536
05/20/20 07:42:35.051757812,-0.01300552897100715,-0.009316979666891712,-0.9963213635419379
05/20/20 07:42:35.052246093,-0.01462585734907407,-0.008427979120369855,-1.002874870853702
05/20/20 07:42:35.052734374,-0.005263092407858494,-0.01007730908168014,-1.001128290296037
05/20/20 07:42:35.053222656,-0.0106238414755353,-0.003971279012148443,-0.994141968065378
05/20/20 07:42:35.053710937,-0.002030244463185227,-0.002364839428082632,-0.9969035570611595
05/20/20 07:42:35.054199218,-0.01200209669832475,-0.009890151071886066,-1.007068962324411
05/20/20 07:42:35.054687499,-0.009628218014313461,-0.006556399022429105,-0.9984586265927646
05/20/20 07:42:35.055175781,0.0001679359629633836,-0.0009455578538108966,-0.9965664976552944
05/20/20 07:42:35.055664062,-0.01838189566160509,-0.002259563047573465,-0.9994927861334872
05/20/20 07:42:35.056152343,-0.001339164648925362,-0.005218999077442277,-1.006241634691833
05/20/20 07:42:35.056640624,-0.01356776339616772,-0.004407981035001285,-0.9989144228347868
05/20/20 07:42:35.057128906,-0.00566134179234723,-0.005413955337644438,-1.007919271280116
05/20/20 07:42:35.057617187,-0.01329055058931772,-0.007258241559156886,-0.9963366844240227
05/20/20 07:42:35.058105468,-0.004911695892133139,-0.001760475021455932,-1.001802409107768
05/20/20 07:42:35.058593749,-0.02359818171726147,-0.005277485955502925,-1.004927869053063
05/20/20 07:42:35.059082031,-0.00627433349200146,-0.006185982128044998,-1.004514205236774
05/20/20 07:42:35.059570312,-0.004724284417079616,-0.003554072615315818,-0.9966392718451971
05/20/20 07:42:35.060058593,-0.00896837344589585,-0.003008195086749765,-1.000446511043265
05/20/20 07:42:35.060546874,-0.02099394309516356,-0.007776825211294636,-1.014947725936509
05/20/20 07:42:35.061035156,-0.006797523859859211,-0.008322702739860688,-0.9986386469572608
05/20/20 07:42:35.061523437,-0.01015531278790149,-0.000766198094424908,-0.9918706472963095
05/20/20 07:42:35.062011718,-0.007964941173213447,-0.002318049925634114,-1.002020731677476
05/20/20 07:42:35.062499999,-0.01272441175842687,-0.003203151346951927,-1.005146191622771
05/20/20 07:42:35.062988281,0.002545719052704953,-0.004758902303365176,-0.9952565622370457
05/20/20 07:42:35.063476562,-0.006375848040988785,0.001171667131984577,-1.007850327310734
05/20/20 07:42:35.063964843,-0.02005688571989594,0.0009182239937217673,-1.009796079335501
05/20/20 07:42:35.064453124,-0.005017114846850745,-0.003807515753578627,-1.007651155843632
05/20/20 07:42:35.064941406,-0.0211345017014537,-0.003721734999089676,-0.9986156656341336
05/20/20 07:42:35.065429687,-0.005110820584377507,-0.004213024774799123,-1.000936779269978
05/20/20 07:42:35.065917968,-0.004130814746076794,-0.001413452878296084,-0.9929545997038076
05/20/20 07:42:35.066406249,-0.00461886546236201,-0.002259563047573465,-0.9961949662647385
05/20/20 07:42:35.066894531,-0.02709262484586361,-0.006482315643552283,-1.008329104875884
05/20/20 07:42:35.067382812,-0.005360702551115537,-0.003830910504802887,-1.009098979200644
05/20/20 07:42:35.067871093,-0.0001717473355711263,-0.002123093665431952,-0.9931231294067402
05/20/20 07:42:35.068359374,-0.007351949473559216,0.001842316667080013,-1.007340907981416
05/20/20 07:42:35.068847656,-0.02422288663410654,-0.0003645881984084554,-1.018555793667474
05/20/20 07:42:35.069335937,-0.009440806539259938,-0.003554072615315818,-1.006689770492812
05/20/20 07:42:35.069824218,-0.009140167298028246,0.001526487525552511,-0.9925141243438702
05/20/20 07:42:35.070312499,-0.01067459875002896,0.00169414990932637,-0.9893924946190964
05/20/20 07:42:35.070800781,-0.01963520990102552,-0.001982725158086396,-0.9918476659731823
05/20/20 07:42:35.071289062,-0.0121192288702332,-0.001869650527169142,-0.9958732277409581
05/20/20 07:42:35.071777343,-0.007176251215696539,0.003035448979517241,-1.002978286807775
05/20/20 07:42:35.072265624,-0.01794069781408325,-9.944768453351571e-05,-0.9957889628894918
05/20/20 07:42:35.072753906,0.00480246556480779,-0.001276983496154571,-1.006509750128316
05/20/20 07:42:35.073242187,-0.005309945276621875,-0.007940588469864451,-1.002629736740346
05/20/20 07:42:35.073730468,-0.005512974374596524,-0.006868329038752563,-0.9982211529204505
05/20/20 07:42:35.074218749,-0.008601359307249368,-0.003027690712769981,-0.9886877340431965
05/20/20 07:42:35.074707031,-6.632838085351977e-05,-0.004883674309894559,-0.9939236454956699
05/20/20 07:42:35.075195312,-0.01639845755062197,-0.005507534342541476,-0.9965818185373791
05/20/20 07:42:35.075683593,-0.005052254498423281,-0.00535546845958379,-1.005360683971958
05/20/20 07:42:35.076171874,-0.01722228715971141,-0.003522879613683472,-0.9951799578266218
05/20/20 07:42:35.076660156,0.009023128159242333,-0.002282957798797725,-0.9958962090640853
05/20/20 07:42:35.077148437,-0.02044342188719384,-0.001612308263702289,-1.006314408881735
05/20/20 07:42:35.077636718,-0.001495340878136631,-0.009995427452395234,-1.008532106563507
05/20/20 07:42:35.078124999,-0.01181858962900151,-0.004205226524391037,-1.001752616240992
05/20/20 07:42:35.078613281,0.002338785549000022,0.0002748683350546344,-0.9932839986686304
05/20/20 07:42:35.079101562,-0.02115792813583539,-0.0003177986959599366,-0.9967082158145786
05/20/20 07:42:35.079589843,-0.001717892004762689,-0.0009533561042189831,-1.000488643468998
05/20/20 07:42:35.080078124,0.006922557876350766,0.0007817546115802543,-1.002388432847511
05/20/20 07:42:35.080566406,-0.01627351656725295,-0.002895120455832512,-0.9924298594924039
05/20/20 07:42:35.081054687,-0.006266524680540897,-0.006271762882533949,-1.001518972789199
05/20/20 07:42:35.081542968,-0.004923409109323984,-0.003464392735622823,-0.9990638014351134
05/20/20 07:42:35.082031249,0.003338313415952143,-0.007457096944563091,-0.9974474483751692
05/20/20 07:42:35.082519531,-0.01747607353217973,-0.00685273253793639,-0.9969533499279351
05/20/20 07:42:35.083007812,0.01310323214738673,-0.007753430460070376,-1.005326211987267
05/20/20 07:42:35.083496093,-0.01825695467823607,-0.005788271357232588,-1.001959448149137
05/20/20 07:42:35.083984374,0.007414512998366263,-0.001932036530433834,-1.004142673846218
05/20/20 07:42:35.084472656,-0.01438768859952688,-0.002766449324099085,-1.003334497316246
05/20/20 07:42:35.084960937,-0.0003552544048943673,-0.006326350635390554,-1.004901057509414
05/20/20 07:42:35.085449218,-0.009429093322069093,-0.004501560039898322,-1.009642870514654
05/20/20 07:42:35.085937499,-0.006414892098291602,-0.002435023681755411,-0.9998528268624796
05/20/20 07:42:35.086425781,-0.00758621381737612,-0.00372563412429372,-0.9991059338608466
05/20/20 07:42:35.086914062,0.01181868266212405,-0.000290504819531634,-0.9985237403416249
05/20/20 07:42:35.087402343,-0.005559827243359905,-0.0008207858472815133,-1.000412039058574
05/20/20 07:42:35.087890624,-0.01475860714390365,-0.005889648612537712,-1.002315658657608
05/20/20 07:42:35.088378906,0.001866352455635933,0.001000105623006675,-1.01027102668013
05/20/20 07:42:35.088867187,-0.004798468125954969,9.940770087268902e-05,-0.9985735332084005
05/20/20 07:42:35.089355468,-0.001128326739490149,-0.0001774301886143803,-1.0020973360879
05/20/20 07:42:35.089843749,-0.005552018431899342,-0.003518980488479428,-1.011259223574598
05/20/20 07:42:35.090332031,-0.009639931231504306,-0.003827011379598844,-1.003131495628622
05/20/20 07:42:35.090820312,-0.01441111503390857,-0.004739406677344959,-1.00132746176314
05/20/20 07:42:35.091308593,0.01286115899210927,-0.003589164742152207,-0.9983858524028619
05/20/20 07:42:35.091796874,-0.02097051666078187,1.752607158778119e-05,-0.992648182062112
05/20/20 07:42:35.092285156,0.01151023460943179,-0.004626332046427706,-1.00895726104136
05/20/20 07:42:35.092773437,-0.02022867957202834,-0.002162084917472384,-1.006869790857309
05/20/20 07:42:35.093261718,0.00285416710539721,-0.005371064960399963,-1.009577756765793
05/20/20 07:42:35.093749999,-0.004224520483603555,0.004478125305013236,-1.007049811221805
05/20/20 07:42:35.094238281,-0.01945560723743256,0.004197388290322124,-1.011600113200984
05/20/20 07:42:35.094726562,-0.001065856247805641,0.003051045480333414,-1.002664208725037
05/20/20 07:42:35.095214843,0.007391086563984572,-0.0009260622277906805,-0.990112576077081
05/20/20 07:42:35.095703124,-0.02967734143931011,-4.485993167691049e-05,-1.009642870514654
05/20/20 07:42:35.096191406,0.002053763930689456,-0.001448545005132473,-1.0073562288635
05/20/20 07:42:35.096679687,0.006286139742314845,-0.000766198094424908,-0.989561024322029
05/20/20 07:42:35.097167968,-0.01133053891271629,-0.003495585737255169,-1.002920833499957
05/20/20 07:42:35.097656249,-0.005185004293252859,8.771032526055933e-05,-1.007754571797705
05/20/20 07:42:35.098144531,-0.006344612795146531,-0.003008195086749765,-1.000921458387893
05/20/20 07:42:35.098632812,-0.005786282775716245,-0.003518980488479428,-1.000201376929908
05/20/20 07:42:35.099121093,-0.01402848327234096,-0.005230696453054406,-1.006613166082388
05/20/20 07:42:35.099609374,-0.01115093624912333,-0.002922414332260814,-1.003866897968692
05/20/20 07:42:35.100097656,-0.005782378369985963,-0.003296730351848964,-1.010665539393813
05/20/20 07:42:35.100585937,-0.002053670897566917,-0.003694441122661374,-1.001155101839686
05/20/20 07:42:35.101074218,-0.01240425048854377,-0.003027690712769981,-0.9981368880689843
05/20/20 07:42:35.101562499,0.01078401514359939,-0.005335972833563574,-0.9936057371924107
05/20/20 07:42:35.102050781,-0.009183115761061345,0.0001189033268929052,-0.9923647457435436
05/20/20 07:42:35.102539062,-0.01293915407359236,-0.002290756049205811,-1.007961403705849
05/20/20 07:42:35.103027343,-0.01505143757367478,0.001390018143410998,-0.9989527250399988
05/20/20 07:42:35.103515624,0.005352986772777513,-0.003561870865723904,-1.004364826636447
05/20/20 07:42:35.104003906,-0.02477340784207627,0.001577176153205073,-1.004035427671624
05/20/20 07:42:35.104492187,-0.0001405120897288725,0.002208834436260076,-0.9976772616064409
05/20/20 07:42:35.104980468,-0.007363662690750061,0.00183841754187597,-1.00033543464815
05/20/20 07:42:35.105468749,-0.01110408338035995,-0.004302704654492118,-1.00459847008824
05/20/20 07:42:35.105957031,-0.01500068029918111,-0.002357041177674546,-1.000021356565412
05/20/20 07:42:35.106445312,-0.01097523799126066,0.003460453626757953,-1.002177770718845
05/20/20 07:42:35.106933593,0.001104993338230997,-0.004446972287041717,-0.999113594301889
05/20/20 07:42:35.107421874,-0.006254811463350052,-0.004489862664286193,-0.9905492212164972
05/20/20 07:42:35.107910156,0.002248984217203542,-0.001912540904413618,-1.005226626253716
05/20/20 07:42:35.108398437,-0.003951212082483835,-0.004953858563567337,-1.008930449497711
05/20/20 07:42:35.108886718,-0.00507177652707469,-0.003608660368172423,-1.007988215249497
05/20/20 07:42:35.109374999,-0.01376298368268181,-0.004949959438363294,-1.003552819885954
05/20/20 07:42:35.109863281,0.001846830426984525,0.003246001740535576,-0.9898291397585126
05/20/20 07:42:35.110351562,-0.0171402946393755,0.005293042472658271,-1.001783258005162
05/20/20 07:42:35.110839843,-0.002326979298686638,-0.002949708208689117,-1.007114924970665
05/20/20 07:42:35.111328124,-0.008191396705569787,-0.0004308733268771903,-0.9947394824666844
05/20/20 07:42:35.111816406,-0.01621104607556845,0.0001306007025050349,-1.007157057396398
05/20/20 07:42:35.112304687,0.0003709650609380333,-0.006197679503657127,-0.990897771283926
05/20/20 07:42:35.112792968,0.001409536985192972,-0.004053160641433351,-0.9985314007826673
05/20/20 07:42:35.113281249,-0.01219341257910855,-0.0002749083187154611,-1.004383977739053
05/20/20 07:42:35.113769531,-0.00634070838941625,-0.005070832319688634,-1.004755509129609
05/20/20 07:42:35.114257812,-0.006641347630647942,0.0007895528619883407,-1.004100541420485
05/20/20 07:42:35.114746093,-0.002428493847673963,-0.00145634325554056,-1.01024038491596
05/20/20 07:42:35.115234374,-0.01238082405416208,0.001315934764534177,-1.003932011717552
05/20/20 07:42:35.115722656,-0.01613295796096281,-0.0003450925723882392,-1.004299712887587
05/20/20 07:42:35.116210937,-0.007695537177824008,-0.006934614167221298,-1.007229831586301
05/20/20 07:42:35.116699218,-0.01503581995075365,-0.005082529695300764,-0.9943564604145649
05/20/20 07:42:35.117187499,-0.007758007669508515,-0.003986875512964616,-0.9953906199552875
05/20/20 07:42:35.117675781,-0.01010455551340783,-0.004758902303365176,-1.001790918446204
05/20/20 07:42:35.118164062,0.0005271412901493022,-0.001779970647476148,-0.9991518965071009
05/20/20 07:42:35.118652343,-0.01495773183614801,0.003043247229925328,-1.009393906180776
05/20/20 07:42:35.119140624,-0.004513446507644403,-0.001822861024720623,-1.011301356000331
05/20/20 07:42:35.119628906,-0.01268927210685433,-0.006287359383350122,-1.008152914731909
05/20/20 07:42:35.120117187,-0.004747710851461306,-0.006447223516715894,-1.008057159218879
05/20/20 07:42:35.120605468,-0.003150808907776081,-0.002731357197262696,-1.003085532982368
05/20/20 07:42:35.121093749,-0.01344282241279871,-0.002828835327363777,-1.002112656969985
05/20/20 07:42:35.121582031,-0.008859050085447961,-0.005141016573361412,-0.9979032446171914
05/20/20 07:42:35.122070312,-0.008843432462526835,-0.00335131810470557,-0.9996268438517291
05/20/20 07:42:35.122558593,-0.007484699268388795,-0.003168059220115538,-0.9919778934709029
05/20/20 07:42:35.123046874,-0.00819920551703035,-0.0005010575805499684,-1.011320507102937
05/20/20 07:42:35.123535156,-0.006071304394026811,-0.000766198094424908,-1.010768955347885
05/20/20 07:42:35.124023437,-0.006824854699971183,-0.00511372269693311,-1.008727447810088
05/20/20 07:42:35.124511718,-0.01764396297858184,-0.001569417886457813,-1.016257661354757
05/20/20 07:42:35.124999999,-0.005391937796957791,-0.004213024774799123,-0.9980373023354332
05/20/20 07:42:35.125488281,-0.01020607006239516,0.003284992992576008,-0.9902734453389712
05/20/20 07:42:35.125976562,-0.009878099981051491,0.004536612183073885,-1.005019794345571
05/20/20 07:42:35.126464843,-0.005813613615828217,5.261819842417026e-05,-1.000745268243918
05/20/20 07:42:35.126953124,-0.004404123147196515,-0.0004581672033054929,-1.00684297931366
05/20/20 07:42:35.127441406,-0.00729338338760499,0.003717795890224806,-1.005330042207788
05/20/20 07:42:35.127929687,-0.01068631196721981,-0.001066430735136237,-1.011669057170366
05/20/20 07:42:35.128417968,-0.008171874676918378,-0.006763052658243396,-1.006406334174244
05/20/20 07:42:35.128906249,-0.02004126809697482,-0.001370562501051609,-1.001721974476823
05/20/20 07:42:35.129394531,-0.006165010131553572,0.002583150455848227,-0.9976657709448773
05/20/20 07:42:35.129882812,-0.01658977343140577,0.002551957454215881,-1.003970313922764
05/20/20 07:42:35.130371093,0.00142905901384438,-0.005183906950605888,-0.9988186673217569
05/20/20 07:42:35.130859374,-0.01233787559112898,-0.002224470920737076,-0.9957583211253223
05/20/20 07:42:35.131347656,-0.009686784100267687,0.001830619291467883,-1.007651155843632
05/20/20 07:42:35.131835937,-0.01429007845626984,-0.005203402576626104,-1.003713689147844
05/20/20 07:42:35.132324218,-0.002502677556549315,-0.00282103707695569,-1.002518660345231
05/20/20 07:42:35.132812499,-0.02085338448887342,-0.002559795688284794,-1.001626218963793
05/20/20 07:42:35.133300781,-0.003431926120356366,-0.002559795688284794,-1.001086157870304
05/20/20 07:42:35.133789062,-0.0121192288702332,0.003140725360026408,-0.9969839916921046
05/20/20 07:42:35.134277343,-0.008718491479157819,-0.0004620663285095361,-1.004548677221464
05/20/20 07:42:35.134765624,-0.001151753173871839,0.00182672016626384,-0.9999830543602002
05/20/20 07:42:35.135253906,-0.0149616362418783,0.0006881756066832168,-1.007689458048844
05/20/20 07:42:35.135742187,-0.001885781451164803,-0.006334148885798641,-1.001672181610047
05/20/20 07:42:35.136230468,-0.005961981033578923,-0.0006336278374874382,-0.9983360595360864
05/20/20 07:42:35.136718749,-0.008710682667697256,-0.002938010833076987,-0.9951454858419311
05/20/20 07:42:35.137207031,-0.00794932355029232,-0.00610410049876009,-0.9981407182895055
05/20/20 07:42:35.137695312,-0.006442222938403575,-0.002797642325731431,-1.00200158057487
05/20/20 07:42:35.138183593,-0.01471175427514027,-0.001581115262069943,-0.9974551088162116
05/20/20 07:42:35.138671874,-0.001011194567581697,-0.004174033522758691,-0.9962562497930776
05/20/20 07:42:35.139160156,-0.003884837185069046,-0.005402257962032309,-1.005759026906162
05/20/20 07:42:35.139648437,-0.01409485816975575,-0.00622497338008543,-1.005996500578476
05/20/20 07:42:35.140136718,-0.008718491479157819,-0.006887824664772779,-0.9942875164451834
05/20/20 07:42:35.140624999,-0.004080057471583132,-0.01267802559277698,-0.9962332684699504
05/20/20 07:42:35.141113281,-0.009827342706557829,-0.008427979120369855,-0.9938585317468096
05/20/20 07:42:35.141601562,-0.01505143757367478,2.532432199586765e-05,-0.9988607997474901
05/20/20 07:42:35.142089843,-0.005770665152795118,-0.00271186157124248,-0.9988531393064477
05/20/20 07:42:35.142578124,-0.02094709022640018,-0.003409804982766218,-1.006594014979783
05/20/20 07:42:35.143066406,-0.006852185540083156,-0.0006375269626914815,-0.9998145246572676
05/20/20 07:42:35.143554687,-0.001514862906788039,0.0007856537367842975,-0.9954136012784147
05/20/20 07:42:35.144042968,-0.002256699995541567,-0.0007350050927925622,-1.003376629741979
05/20/20 07:42:35.144531249,-0.01084248819643108,-0.001319873873399047,-1.00902237479022
05/20/20 07:42:35.145019531,-0.01824524146104523,-0.005511433467745519,-0.9991825382712705
05/20/20 07:42:35.145507812,0.001526669157101423,0.0002280788326061156,-0.9984433057106799
05/20/20 07:42:35.145996093,-0.01915496799620087,0.004431335802564718,-1.001894334400276
